RedemptionID,CustomerID,UsedCouponID,DiscountAmount,RedemptionDate
REDDEDXXID15338,CUSTIDXX-39667,5X347NU6,67,2019-02-13
REDDEDXXID15339,CUSTIDXX-81991,PIX21X8N,81,2022-02-23
REDDEDXXID15340,CUSTIDXX-4055,P9XP053X,94,2020-07-28
REDDEDXXID15341,CUSTIDXX-3428,N52N6XPI,118,2021-11-16
REDDEDXXID15342,CUSTIDXX-28653,X46U22I4,12,2023-07-31
REDDEDXXID15343,CUSTIDXX-27605,835DN02C,162,2023-02-15
REDDEDXXID15344,CUSTIDXX-18172,PDX105U2,73,2018-06-18
REDDEDXXID15345,CUSTIDXX-55609,7X1N04U0,124,2023-08-09
REDDEDXXID15346,CUSTIDXX-84267,CIN53P6X,37,2020-04-26
REDDEDXXID15347,CUSTIDXX-19636,8XIN3UXX,139,2018-06-04
REDDEDXXID15348,CUSTIDXX-16323,2CUDXX42,8,2020-07-04
REDDEDXXID15349,CUSTIDXX-35329,27CD9XN6,17,2018-10-01
REDDEDXXID15350,CUSTIDXX-13344,032C33P9,56,2022-01-03
REDDEDXXID15351,CUSTIDXX-39052,CCXPD19I,149,2023-08-30
REDDEDXXID15352,CUSTIDXX-96608,8P328292,5,2023-08-11
REDDEDXXID15353,CUSTIDXX-56141,7685P0X3,67,2021-08-19
REDDEDXXID15354,CUSTIDXX-43307,5X9I0X90,129,2018-06-28
REDDEDXXID15355,CUSTIDXX-35339,X8P5XI0X,134,2020-12-28
REDDEDXXID15356,CUSTIDXX-20945,5I4D470I,35,2021-06-04
REDDEDXXID15357,CUSTIDXX-35187,UI446I15,49,2022-11-28
REDDEDXXID15358,CUSTIDXX-80152,N34DPXD6,35,2019-11-26
REDDEDXXID15359,CUSTIDXX-1241,XPX3DUP7,173,2022-01-03
REDDEDXXID15360,CUSTIDXX-60493,N23X894X,35,2024-02-09
REDDEDXXID15361,CUSTIDXX-94625,U7C6D058,179,2022-03-03
REDDEDXXID15362,CUSTIDXX-98205,X0I45P41,162,2021-01-08
REDDEDXXID15363,CUSTIDXX-29754,X65IU440,181,2018-06-17
REDDEDXXID15364,CUSTIDXX-68736,914IXN01,105,2021-08-04
REDDEDXXID15365,CUSTIDXX-28849,IX9XI562,98,2018-06-20
REDDEDXXID15366,CUSTIDXX-67650,IXIXIN27,177,2023-10-11
REDDEDXXID15367,CUSTIDXX-20031,9421D3UD,73,2019-07-26
REDDEDXXID15368,CUSTIDXX-95029,XXC16X8U,41,2020-04-16
REDDEDXXID15369,CUSTIDXX-65299,12PX80X7,144,2020-06-18
REDDEDXXID15370,CUSTIDXX-49626,U9I6822N,167,2023-12-25
REDDEDXXID15371,CUSTIDXX-96309,7DD98XC7,175,2018-04-07
REDDEDXXID15372,CUSTIDXX-28418,D64421I5,138,2020-10-18
REDDEDXXID15373,CUSTIDXX-62185,CU914XC6,5,2022-12-13
REDDEDXXID15374,CUSTIDXX-30527,X3N4X36N,117,2023-08-18
REDDEDXXID15375,CUSTIDXX-63839,CX8282C3,66,2020-09-24
REDDEDXXID15376,CUSTIDXX-74781,U4XD80XX,197,2021-05-28
REDDEDXXID15377,CUSTIDXX-9551,I96U9377,145,2020-10-11
REDDEDXXID15378,CUSTIDXX-20914,5D4N8X09,18,2019-03-07
REDDEDXXID15379,CUSTIDXX-81244,D6CI6256,69,2018-05-14
REDDEDXXID15380,CUSTIDXX-54793,XXD8X94D,6,2020-08-01
REDDEDXXID15381,CUSTIDXX-18703,36X2D651,124,2021-05-24
REDDEDXXID15382,CUSTIDXX-11468,X145U074,195,2022-07-31
REDDEDXXID15383,CUSTIDXX-18599,11P96X65,185,2023-01-08
REDDEDXXID15384,CUSTIDXX-77523,7622I86N,21,2019-05-11
REDDEDXXID15385,CUSTIDXX-27252,I092D6X5,64,2022-08-07
REDDEDXXID15386,CUSTIDXX-20132,69IN10XX,91,2023-06-22
REDDEDXXID15387,CUSTIDXX-48665,N48I6514,70,2023-08-15
REDDEDXXID15388,CUSTIDXX-7213,9CI712U7,34,2021-04-27
REDDEDXXID15389,CUSTIDXX-64651,29P5DN7X,41,2020-02-16
REDDEDXXID15390,CUSTIDXX-4781,XDUI1062,142,2022-09-07
REDDEDXXID15391,CUSTIDXX-34835,446969U8,183,2019-11-27
REDDEDXXID15392,CUSTIDXX-4262,NPPCX2U5,159,2021-11-18
REDDEDXXID15393,CUSTIDXX-17460,9D25U54N,151,2022-05-05
REDDEDXXID15394,CUSTIDXX-84110,D3UP4N7X,181,2020-08-25
REDDEDXXID15395,CUSTIDXX-50467,N5XU1780,97,2019-07-28
REDDEDXXID15396,CUSTIDXX-44276,7C5X5U62,61,2018-11-14
REDDEDXXID15397,CUSTIDXX-63329,PXD76171,59,2018-09-23
REDDEDXXID15398,CUSTIDXX-16906,U49IP0P3,196,2021-06-15
REDDEDXXID15399,CUSTIDXX-5215,821C1874,20,2019-08-06
REDDEDXXID15400,CUSTIDXX-10876,PCX35P5C,87,2019-02-25
REDDEDXXID15401,CUSTIDXX-7258,83NXP2X2,39,2020-02-15
REDDEDXXID15402,CUSTIDXX-83921,CC252861,51,2021-01-24
REDDEDXXID15403,CUSTIDXX-86935,61074C2N,199,2019-12-22
REDDEDXXID15404,CUSTIDXX-27196,X5UP2847,48,2019-12-10
REDDEDXXID15405,CUSTIDXX-26290,UXN9U420,192,2020-08-24
REDDEDXXID15406,CUSTIDXX-24649,6916PCDX,113,2021-12-02
REDDEDXXID15407,CUSTIDXX-51165,7CP6X185,183,2019-03-10
REDDEDXXID15408,CUSTIDXX-61556,62910X9X,10,2018-07-19
REDDEDXXID15409,CUSTIDXX-26157,9DPDN714,123,2020-08-06
REDDEDXXID15410,CUSTIDXX-17008,0231UCN0,153,2022-01-16
REDDEDXXID15411,CUSTIDXX-81006,4PC6XNUX,153,2022-03-01
REDDEDXXID15412,CUSTIDXX-8967,1I6IXIPX,125,2018-12-25
REDDEDXXID15413,CUSTIDXX-28329,196P5XP6,154,2018-05-15
REDDEDXXID15414,CUSTIDXX-46296,NIXPX613,25,2019-04-17
REDDEDXXID15415,CUSTIDXX-32787,N0P8X01X,160,2024-02-24
REDDEDXXID15416,CUSTIDXX-93708,3409283N,128,2021-04-11
REDDEDXXID15417,CUSTIDXX-37121,1CXI908P,161,2022-08-03
REDDEDXXID15418,CUSTIDXX-59722,XN565P78,113,2022-09-15
REDDEDXXID15419,CUSTIDXX-26258,2D9DI242,172,2020-03-06
REDDEDXXID15420,CUSTIDXX-980,3UUII4X7,37,2023-11-06
REDDEDXXID15421,CUSTIDXX-94664,95DIPD13,41,2019-01-23
REDDEDXXID15422,CUSTIDXX-91661,UP597X95,172,2021-05-07
REDDEDXXID15423,CUSTIDXX-16249,6X559P21,181,2020-12-08
REDDEDXXID15424,CUSTIDXX-22739,I9D20CPD,145,2023-07-18
REDDEDXXID15425,CUSTIDXX-94736,116627I5,172,2023-08-16
REDDEDXXID15426,CUSTIDXX-94468,8PND7CPC,20,2022-05-14
REDDEDXXID15427,CUSTIDXX-69937,98X666X8,193,2021-03-09
REDDEDXXID15428,CUSTIDXX-69536,XIPPX82U,145,2022-08-30
REDDEDXXID15429,CUSTIDXX-20413,2463581,40,2020-10-19
REDDEDXXID15430,CUSTIDXX-15753,D4468UI5,13,2022-11-22
REDDEDXXID15431,CUSTIDXX-43154,D5XC3901,140,2021-06-03
REDDEDXXID15432,CUSTIDXX-94001,64164UCC,110,2022-11-26
REDDEDXXID15433,CUSTIDXX-22923,DCX5P417,150,2021-08-27
REDDEDXXID15434,CUSTIDXX-76257,N85UX2NX,86,2019-06-24
REDDEDXXID15435,CUSTIDXX-97809,4891PX5D,13,2023-10-14
REDDEDXXID15436,CUSTIDXX-76111,I31I8XD3,100,2023-04-29
REDDEDXXID15437,CUSTIDXX-3897,X1UPU72X,83,2021-08-14
REDDEDXXID15438,CUSTIDXX-32072,X6X50010,190,2022-08-24
REDDEDXXID15439,CUSTIDXX-69781,0U87I6U6,61,2023-05-10
REDDEDXXID15440,CUSTIDXX-4120,0N3C5001,143,2022-05-13
REDDEDXXID15441,CUSTIDXX-96865,67163XUX,13,2021-11-27
REDDEDXXID15442,CUSTIDXX-88916,NN9NXX43,88,2021-08-19
REDDEDXXID15443,CUSTIDXX-13735,X6CP7X05,44,2021-01-30
REDDEDXXID15444,CUSTIDXX-81201,0N908498,88,2023-11-07
REDDEDXXID15445,CUSTIDXX-30418,575XX87X,46,2022-07-06
REDDEDXXID15446,CUSTIDXX-25519,I3P92417,124,2019-12-30
REDDEDXXID15447,CUSTIDXX-58272,U530C855,28,2023-06-12
REDDEDXXID15448,CUSTIDXX-56115,497995C5,124,2022-04-07
REDDEDXXID15449,CUSTIDXX-46665,PDDXX3IN,161,2022-05-09
REDDEDXXID15450,CUSTIDXX-19821,9CD8961D,110,2018-07-21
REDDEDXXID15451,CUSTIDXX-12801,C6XD51C3,18,2022-06-10
REDDEDXXID15452,CUSTIDXX-65634,U728P86C,60,2018-11-13
REDDEDXXID15453,CUSTIDXX-8733,930P3648,63,2018-11-30
REDDEDXXID15454,CUSTIDXX-91451,I6XD593U,108,2022-11-20
REDDEDXXID15455,CUSTIDXX-52560,825P54U4,199,2021-02-01
REDDEDXXID15456,CUSTIDXX-16535,37CNC913,146,2020-02-13
REDDEDXXID15457,CUSTIDXX-35169,I13XP16I,196,2020-02-06
REDDEDXXID15458,CUSTIDXX-65257,P3C66329,102,2018-12-10
REDDEDXXID15459,CUSTIDXX-51387,P5X6PU13,179,2021-10-22
REDDEDXXID15460,CUSTIDXX-37497,9PICN1ND,149,2020-08-31
REDDEDXXID15461,CUSTIDXX-43257,67P7PC71,160,2023-03-06
REDDEDXXID15462,CUSTIDXX-97221,7388D29U,109,2024-03-15
REDDEDXXID15463,CUSTIDXX-37410,D004UNXI,93,2023-10-31
REDDEDXXID15464,CUSTIDXX-25937,CN5I4033,145,2020-11-18
REDDEDXXID15465,CUSTIDXX-36239,UXPNDCC5,133,2018-10-11
REDDEDXXID15466,CUSTIDXX-2271,CDN6IX77,120,2018-05-16
REDDEDXXID15467,CUSTIDXX-60520,4N5C7624,34,2019-12-22
REDDEDXXID15468,CUSTIDXX-77519,PCD17UIN,77,2024-02-28
REDDEDXXID15469,CUSTIDXX-13320,0706P95N,135,2018-05-17
REDDEDXXID15470,CUSTIDXX-24743,X4X32P07,22,2020-03-12
REDDEDXXID15471,CUSTIDXX-42661,36580XX5,60,2020-09-23
REDDEDXXID15472,CUSTIDXX-93764,43C7UI81,189,2018-08-28
REDDEDXXID15473,CUSTIDXX-62221,7P0703I2,33,2023-11-08
REDDEDXXID15474,CUSTIDXX-55979,812X8654,199,2023-12-12
REDDEDXXID15475,CUSTIDXX-20694,1N1U1071,126,2022-05-15
REDDEDXXID15476,CUSTIDXX-94987,85N8X34U,26,2021-09-19
REDDEDXXID15477,CUSTIDXX-91238,4D61PU85,129,2020-10-30
REDDEDXXID15478,CUSTIDXX-71945,U0651399,47,2023-02-03
REDDEDXXID15479,CUSTIDXX-16109,N4X8PDN8,26,2020-09-23
REDDEDXXID15480,CUSTIDXX-21229,D43U5377,94,2019-09-03
REDDEDXXID15481,CUSTIDXX-43078,P2N6P347,117,2019-05-05
REDDEDXXID15482,CUSTIDXX-28438,3CU8X236,84,2024-01-05
REDDEDXXID15483,CUSTIDXX-14379,048D99C4,125,2022-01-11
REDDEDXXID15484,CUSTIDXX-38547,5XC7UXX2,17,2018-07-10
REDDEDXXID15485,CUSTIDXX-48137,4X8II451,149,2023-04-24
REDDEDXXID15486,CUSTIDXX-32465,C1X3801P,7,2022-05-18
REDDEDXXID15487,CUSTIDXX-81837,XC5U8968,83,2021-07-29
REDDEDXXID15488,CUSTIDXX-41971,DNPX8DID,84,2022-12-26
REDDEDXXID15489,CUSTIDXX-73848,85XN955X,99,2019-08-04
REDDEDXXID15490,CUSTIDXX-44658,987823XP,186,2018-11-17
REDDEDXXID15491,CUSTIDXX-62930,C720X1IN,128,2018-10-06
REDDEDXXID15492,CUSTIDXX-13518,37382I0N,182,2022-07-30
REDDEDXXID15493,CUSTIDXX-91487,8N673N22,67,2020-07-02
REDDEDXXID15494,CUSTIDXX-44392,2C73557C,29,2020-04-05
REDDEDXXID15495,CUSTIDXX-46198,D9119076,81,2022-10-17
REDDEDXXID15496,CUSTIDXX-41017,C7185D36,192,2018-08-30
REDDEDXXID15497,CUSTIDXX-76463,8XPPNX3I,130,2019-05-06
REDDEDXXID15498,CUSTIDXX-7848,0UU81810,28,2021-06-25
REDDEDXXID15499,CUSTIDXX-49469,4I4282X7,160,2022-07-17
REDDEDXXID15500,CUSTIDXX-49459,6276N4U3,172,2018-12-11
REDDEDXXID15501,CUSTIDXX-84282,6CX1XX08,67,2023-09-27
REDDEDXXID15502,CUSTIDXX-55616,00UP6053,122,2021-01-28
REDDEDXXID15503,CUSTIDXX-62247,UP06PNN3,27,2018-12-04
REDDEDXXID15504,CUSTIDXX-2291,2D5ND5P3,45,2019-02-20
REDDEDXXID15505,CUSTIDXX-64227,3090X184,141,2021-01-14
REDDEDXXID15506,CUSTIDXX-89378,UXPN0966,128,2021-09-11
REDDEDXXID15507,CUSTIDXX-92007,UII68495,162,2020-06-24
REDDEDXXID15508,CUSTIDXX-2503,X35IP8DU,68,2018-09-22
REDDEDXXID15509,CUSTIDXX-68013,59N0I53I,144,2022-04-04
REDDEDXXID15510,CUSTIDXX-87919,C190P51I,54,2018-04-05
REDDEDXXID15511,CUSTIDXX-43795,UP88N0P6,81,2021-03-30
REDDEDXXID15512,CUSTIDXX-13756,4161256U,94,2021-08-02
REDDEDXXID15513,CUSTIDXX-66183,8P242DX5,89,2020-07-19
REDDEDXXID15514,CUSTIDXX-85127,17I7XNN4,130,2019-11-27
REDDEDXXID15515,CUSTIDXX-36752,4DX06378,76,2019-02-25
REDDEDXXID15516,CUSTIDXX-23790,XC39X1XX,77,2022-04-02
REDDEDXXID15517,CUSTIDXX-57105,47P463CX,99,2019-10-03
REDDEDXXID15518,CUSTIDXX-27976,DUC8ID3I,127,2023-02-21
REDDEDXXID15519,CUSTIDXX-41794,NP2NPU24,78,2019-07-30
REDDEDXXID15520,CUSTIDXX-56137,DX8D03P0,12,2021-09-15
REDDEDXXID15521,CUSTIDXX-34143,I6N9337C,34,2023-03-10
REDDEDXXID15522,CUSTIDXX-57648,7782C42C,72,2019-09-23
REDDEDXXID15523,CUSTIDXX-96629,0NNX2C53,126,2022-04-21
REDDEDXXID15524,CUSTIDXX-25003,3705NI85,105,2018-11-11
REDDEDXXID15525,CUSTIDXX-86271,XICCX740,24,2024-01-31
REDDEDXXID15526,CUSTIDXX-76402,P399I7U2,159,2020-11-26
REDDEDXXID15527,CUSTIDXX-761,3599IC9P,161,2023-02-24
REDDEDXXID15528,CUSTIDXX-32920,CI9752X1,103,2019-12-02
REDDEDXXID15529,CUSTIDXX-43812,XI39952C,35,2023-11-30
REDDEDXXID15530,CUSTIDXX-20766,XC9UDP36,93,2021-07-19
REDDEDXXID15531,CUSTIDXX-68356,CX55P488,136,2021-04-27
REDDEDXXID15532,CUSTIDXX-40332,8P0CC2N9,22,2018-07-13
REDDEDXXID15533,CUSTIDXX-12470,C87UPXXN,59,2019-06-02
REDDEDXXID15534,CUSTIDXX-93814,8297D128,144,2021-06-04
REDDEDXXID15535,CUSTIDXX-71054,XID21I09,123,2023-04-29
REDDEDXXID15536,CUSTIDXX-56665,P5X00C91,133,2019-03-17
REDDEDXXID15537,CUSTIDXX-79642,74838IC5,19,2018-12-09
REDDEDXXID15538,CUSTIDXX-21819,64682C03,95,2022-04-24
REDDEDXXID15539,CUSTIDXX-11806,397NPU47,23,2022-06-14
REDDEDXXID15540,CUSTIDXX-47353,NXNC4UIP,113,2024-03-16
REDDEDXXID15541,CUSTIDXX-67326,I2N91NPX,128,2021-07-18
REDDEDXXID15542,CUSTIDXX-76109,4CNDD1P6,55,2021-10-15
REDDEDXXID15543,CUSTIDXX-1811,DNX552U7,145,2023-03-04
REDDEDXXID15544,CUSTIDXX-95116,0U48XNCU,172,2019-08-26
REDDEDXXID15545,CUSTIDXX-18221,67UIXP31,142,2024-02-04
REDDEDXXID15546,CUSTIDXX-84287,CXX67XU7,114,2019-05-09
REDDEDXXID15547,CUSTIDXX-60461,UXD404CX,41,2021-08-27
REDDEDXXID15548,CUSTIDXX-85358,0129X0PI,59,2019-03-27
REDDEDXXID15549,CUSTIDXX-86248,P21N62X1,197,2019-04-01
REDDEDXXID15550,CUSTIDXX-91944,9827CP4C,97,2020-03-20
REDDEDXXID15551,CUSTIDXX-73648,1PD9NPIX,118,2023-01-22
REDDEDXXID15552,CUSTIDXX-43683,NC6DI27D,176,2020-08-16
REDDEDXXID15553,CUSTIDXX-77010,75C4I5PX,92,2018-04-26
REDDEDXXID15554,CUSTIDXX-84794,ND5PI4C8,65,2020-11-19
REDDEDXXID15555,CUSTIDXX-68284,66U0C401,181,2018-10-01
REDDEDXXID15556,CUSTIDXX-94294,496DDN4C,164,2021-01-12
REDDEDXXID15557,CUSTIDXX-73877,14C0C755,55,2018-09-07
REDDEDXXID15558,CUSTIDXX-83599,08U87X62,50,2018-06-17
REDDEDXXID15559,CUSTIDXX-78074,1XXU1036,108,2021-06-17
REDDEDXXID15560,CUSTIDXX-74343,D3DDX2X9,143,2021-06-08
REDDEDXXID15561,CUSTIDXX-782,NI40P0XP,166,2022-04-08
REDDEDXXID15562,CUSTIDXX-96839,50C6X38X,135,2023-01-05
REDDEDXXID15563,CUSTIDXX-11588,96P8C4P4,15,2023-01-09
REDDEDXXID15564,CUSTIDXX-68524,536U3UIU,146,2022-04-02
REDDEDXXID15565,CUSTIDXX-55880,UPNU43X5,167,2022-09-13
REDDEDXXID15566,CUSTIDXX-51023,01PDI5P8,40,2021-03-12
REDDEDXXID15567,CUSTIDXX-10399,P8C38339,89,2018-10-11
REDDEDXXID15568,CUSTIDXX-40315,96P777U7,90,2019-05-23
REDDEDXXID15569,CUSTIDXX-22183,0XPI03D4,8,2022-05-01
REDDEDXXID15570,CUSTIDXX-39464,NN3X15CC,137,2023-04-14
REDDEDXXID15571,CUSTIDXX-59848,73X6I033,5,2018-06-21
REDDEDXXID15572,CUSTIDXX-67315,730X9XXX,48,2018-05-20
REDDEDXXID15573,CUSTIDXX-49556,C6797X7X,31,2019-08-23
REDDEDXXID15574,CUSTIDXX-44379,5834P918,91,2019-01-03
REDDEDXXID15575,CUSTIDXX-27414,7N11X707,78,2020-10-29
REDDEDXXID15576,CUSTIDXX-60029,N586DX68,120,2018-08-18
REDDEDXXID15577,CUSTIDXX-64539,047I1704,164,2019-07-28
REDDEDXXID15578,CUSTIDXX-85679,I2P1XIIU,183,2019-02-24
REDDEDXXID15579,CUSTIDXX-71944,3897C35P,167,2020-12-01
REDDEDXXID15580,CUSTIDXX-83593,7U7X874U,21,2022-10-24
REDDEDXXID15581,CUSTIDXX-66106,U4PD4P2N,71,2019-01-14
REDDEDXXID15582,CUSTIDXX-63298,9XN136UN,162,2019-12-02
REDDEDXXID15583,CUSTIDXX-23099,713PI389,84,2022-11-26
REDDEDXXID15584,CUSTIDXX-71665,9I5826C7,159,2024-02-24
REDDEDXXID15585,CUSTIDXX-59081,0I30X820,119,2018-09-20
REDDEDXXID15586,CUSTIDXX-12049,D9UIX413,123,2018-08-01
REDDEDXXID15587,CUSTIDXX-38712,248DXCC3,122,2022-07-24
REDDEDXXID15588,CUSTIDXX-31193,237P0196,164,2023-07-26
REDDEDXXID15589,CUSTIDXX-59952,8XIC756X,62,2021-12-16
REDDEDXXID15590,CUSTIDXX-37910,I77U7504,33,2019-06-28
REDDEDXXID15591,CUSTIDXX-54505,2D664736,160,2024-03-09
REDDEDXXID15592,CUSTIDXX-92821,XN165DX0,92,2020-07-16
REDDEDXXID15593,CUSTIDXX-62288,2D6UX385,69,2021-10-06
REDDEDXXID15594,CUSTIDXX-87385,0CX87685,81,2022-02-10
REDDEDXXID15595,CUSTIDXX-57866,6DP923CD,47,2020-08-21
REDDEDXXID15596,CUSTIDXX-47844,XXX38CXI,15,2023-10-18
REDDEDXXID15597,CUSTIDXX-39576,314NCN4N,132,2021-12-11
REDDEDXXID15598,CUSTIDXX-46926,2I328XIX,113,2019-08-25
REDDEDXXID15599,CUSTIDXX-83480,N0I6I3N1,113,2022-03-30
REDDEDXXID15600,CUSTIDXX-87268,70N69C9N,39,2019-05-25
REDDEDXXID15601,CUSTIDXX-95329,3XXNPXX9,26,2023-08-19
REDDEDXXID15602,CUSTIDXX-33758,0P20837U,32,2018-03-28
REDDEDXXID15603,CUSTIDXX-93525,7X2DN29X,15,2023-08-15
REDDEDXXID15604,CUSTIDXX-82453,D15187U7,23,2021-12-28
REDDEDXXID15605,CUSTIDXX-46226,N5IX41XX,14,2019-08-20
REDDEDXXID15606,CUSTIDXX-4823,DI8DIXXI,10,2022-07-07
REDDEDXXID15607,CUSTIDXX-27371,3D2C28N9,188,2019-08-20
REDDEDXXID15608,CUSTIDXX-78495,99X3XC5P,37,2018-12-05
REDDEDXXID15609,CUSTIDXX-80155,XUD8XX31,122,2020-03-16
REDDEDXXID15610,CUSTIDXX-80936,41217NDC,7,2022-03-12
REDDEDXXID15611,CUSTIDXX-73538,815X67PD,179,2022-01-27
REDDEDXXID15612,CUSTIDXX-20180,XXXU4X43,186,2019-11-26
REDDEDXXID15613,CUSTIDXX-5290,X1NI409P,132,2018-08-31
REDDEDXXID15614,CUSTIDXX-56779,D0811581,162,2022-10-28
REDDEDXXID15615,CUSTIDXX-58303,70DXCD76,108,2018-11-18
REDDEDXXID15616,CUSTIDXX-93898,2XX2DCXP,135,2019-06-17
REDDEDXXID15617,CUSTIDXX-28310,D64XU6U1,163,2020-03-05
REDDEDXXID15618,CUSTIDXX-83327,33132DC9,20,2019-12-25
REDDEDXXID15619,CUSTIDXX-67745,18XX7530,102,2023-11-03
REDDEDXXID15620,CUSTIDXX-96875,660X2N12,88,2023-06-23
REDDEDXXID15621,CUSTIDXX-12592,412D60DN,30,2022-12-23
REDDEDXXID15622,CUSTIDXX-29655,6UX1DD5D,113,2019-03-08
REDDEDXXID15623,CUSTIDXX-85411,C61046UX,20,2021-02-02
REDDEDXXID15624,CUSTIDXX-19166,6C9UU10N,41,2020-02-23
REDDEDXXID15625,CUSTIDXX-2339,N34I3IXI,50,2023-04-13
REDDEDXXID15626,CUSTIDXX-32756,P45CP2IN,190,2022-01-27
REDDEDXXID15627,CUSTIDXX-25033,D81XN05X,91,2019-12-21
REDDEDXXID15628,CUSTIDXX-52231,C4DC160D,134,2023-07-02
REDDEDXXID15629,CUSTIDXX-53329,C04DD700,103,2021-03-26
REDDEDXXID15630,CUSTIDXX-8480,67PXCX69,90,2021-04-07
REDDEDXXID15631,CUSTIDXX-87959,DI7XX9IN,33,2022-11-13
REDDEDXXID15632,CUSTIDXX-62058,2C9C419U,35,2019-02-17
REDDEDXXID15633,CUSTIDXX-95603,7ND81X97,18,2022-02-27
REDDEDXXID15634,CUSTIDXX-52853,0C5N63D1,143,2022-01-14
REDDEDXXID15635,CUSTIDXX-60976,X6786798,157,2019-05-07
REDDEDXXID15636,CUSTIDXX-5130,D1PNX131,193,2022-06-21
REDDEDXXID15637,CUSTIDXX-89380,5PD8D9X0,67,2019-04-30
REDDEDXXID15638,CUSTIDXX-70775,13581D2X,8,2021-03-22
REDDEDXXID15639,CUSTIDXX-48221,16N6859P,111,2020-11-22
REDDEDXXID15640,CUSTIDXX-31951,XN639D43,116,2021-06-15
REDDEDXXID15641,CUSTIDXX-11223,8CPX3PP7,37,2019-12-04
REDDEDXXID15642,CUSTIDXX-44930,UXPD2DXD,51,2023-04-19
REDDEDXXID15643,CUSTIDXX-64020,PCCN1I5X,197,2018-10-04
REDDEDXXID15644,CUSTIDXX-97865,2206XPXI,46,2022-07-21
REDDEDXXID15645,CUSTIDXX-73366,359P3ICC,168,2020-04-01
REDDEDXXID15646,CUSTIDXX-27168,C5N55IND,21,2021-02-06
REDDEDXXID15647,CUSTIDXX-68553,27458XX0,27,2018-10-29
REDDEDXXID15648,CUSTIDXX-44955,5ID1DII5,33,2019-01-11
REDDEDXXID15649,CUSTIDXX-89381,8IXP474I,37,2019-12-16
REDDEDXXID15650,CUSTIDXX-5889,DX13169X,145,2020-05-15
REDDEDXXID15651,CUSTIDXX-37043,X84602P4,61,2020-12-24
REDDEDXXID15652,CUSTIDXX-19676,U7P4X2X0,64,2020-10-31
REDDEDXXID15653,CUSTIDXX-98895,D27P6XX5,93,2020-01-01
REDDEDXXID15654,CUSTIDXX-36453,P2PUP1UU,23,2021-05-15
REDDEDXXID15655,CUSTIDXX-89983,NU2P57U4,55,2022-09-22
REDDEDXXID15656,CUSTIDXX-93322,5I60DC38,120,2020-08-14
REDDEDXXID15657,CUSTIDXX-25822,PU768X0I,66,2020-11-24
REDDEDXXID15658,CUSTIDXX-87493,1C6ID7P9,130,2022-12-20
REDDEDXXID15659,CUSTIDXX-19452,9DXXUNP6,69,2021-11-26
REDDEDXXID15660,CUSTIDXX-74534,N4N98467,11,2021-07-15
REDDEDXXID15661,CUSTIDXX-81094,030I1I29,86,2022-12-06
REDDEDXXID15662,CUSTIDXX-5292,331C0X57,157,2020-07-23
REDDEDXXID15663,CUSTIDXX-60851,X09414P2,61,2021-06-17
REDDEDXXID15664,CUSTIDXX-93679,5U7N24XC,34,2022-10-15
REDDEDXXID15665,CUSTIDXX-47795,C2130U75,76,2018-06-25
REDDEDXXID15666,CUSTIDXX-56643,2PCN07XI,55,2022-05-16
REDDEDXXID15667,CUSTIDXX-35452,3UPCX72P,122,2023-02-08
REDDEDXXID15668,CUSTIDXX-53275,I1XD794U,37,2021-05-06
REDDEDXXID15669,CUSTIDXX-14783,UP2C8X06,159,2019-12-11
REDDEDXXID15670,CUSTIDXX-35911,82U4I3UC,107,2020-11-02
REDDEDXXID15671,CUSTIDXX-45566,6989UX03,143,2022-01-10
REDDEDXXID15672,CUSTIDXX-47528,33IUI043,198,2019-03-01
REDDEDXXID15673,CUSTIDXX-79506,1XX4XXXI,37,2023-10-12
REDDEDXXID15674,CUSTIDXX-36194,P3CUU38X,73,2024-02-12
REDDEDXXID15675,CUSTIDXX-63960,75672C15,148,2019-12-01
REDDEDXXID15676,CUSTIDXX-76878,372N82P2,161,2020-02-13
REDDEDXXID15677,CUSTIDXX-22500,3IC1X14N,102,2023-10-23
REDDEDXXID15678,CUSTIDXX-32447,9P26247X,166,2022-11-25
REDDEDXXID15679,CUSTIDXX-37779,597475X0,165,2018-09-02
REDDEDXXID15680,CUSTIDXX-77032,NU3PX9U7,181,2019-01-26
REDDEDXXID15681,CUSTIDXX-51741,405XN677,69,2024-01-24
REDDEDXXID15682,CUSTIDXX-25169,9NU44U0X,89,2019-09-03
REDDEDXXID15683,CUSTIDXX-56157,75N8D837,105,2018-12-07
REDDEDXXID15684,CUSTIDXX-98268,I001PX87,22,2020-12-30
REDDEDXXID15685,CUSTIDXX-77176,5XPCN4X6,181,2023-09-03
REDDEDXXID15686,CUSTIDXX-70989,X0U510PX,54,2019-12-21
REDDEDXXID15687,CUSTIDXX-77584,0XUN1535,199,2023-08-17
REDDEDXXID15688,CUSTIDXX-94260,8N2C9I81,113,2021-06-01
REDDEDXXID15689,CUSTIDXX-18167,83X02531,129,2023-09-23
REDDEDXXID15690,CUSTIDXX-75154,83U4X65I,145,2020-05-19
REDDEDXXID15691,CUSTIDXX-33770,PIND1978,83,2021-11-04
REDDEDXXID15692,CUSTIDXX-31582,C9049IIX,57,2019-12-09
REDDEDXXID15693,CUSTIDXX-21489,02I2D5C4,160,2019-11-24
REDDEDXXID15694,CUSTIDXX-81622,1496DCX7,44,2023-01-12
